node21_img_id,original_image_name,found_path
c2636,c2636,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2636.mha
c2637,c2637,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2637.mha
c2644,c2644,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2644.mha
c2645,c2645,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2645.mha
c2650,c2650,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2650.mha
c2652,c2652,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2652.mha
c2655,c2655,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2655.mha
c2669,c2669,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2669.mha
c2670,c2670,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2670.mha
c2671,c2671,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2671.mha
c2675,c2675,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2675.mha
c2679,c2679,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2679.mha
c2680,c2680,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2680.mha
c2682,c2682,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2682.mha
c2684,c2684,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2684.mha
c2697,c2697,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2697.mha
c2701,c2701,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2701.mha
c2705,c2705,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2705.mha
c2706,c2706,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2706.mha
c2708,c2708,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2708.mha
c2711,c2711,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2711.mha
c2712,c2712,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2712.mha
c2719,c2719,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2719.mha
c2733,c2733,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2733.mha
c2736,c2736,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2736.mha
c2737,c2737,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2737.mha
c2738,c2738,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2738.mha
c2746,c2746,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2746.mha
c2751,c2751,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2751.mha
c2752,c2752,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2752.mha
c2758,c2758,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2758.mha
c2760,c2760,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2760.mha
c2765,c2765,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2765.mha
c2766,c2766,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2766.mha
c2767,c2767,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2767.mha
c2769,c2769,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2769.mha
c2770,c2770,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2770.mha
c2772,c2772,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2772.mha
c2773,c2773,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2773.mha
c2774,c2774,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2774.mha
c2775,c2775,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2775.mha
c2776,c2776,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2776.mha
c2786,c2786,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2786.mha
c2789,c2789,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2789.mha
c2795,c2795,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2795.mha
c2800,c2800,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2800.mha
c2803,c2803,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2803.mha
c2810,c2810,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2810.mha
c2818,c2818,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2818.mha
c2826,c2826,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2826.mha
c2827,c2827,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2827.mha
c2830,c2830,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2830.mha
c2831,c2831,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2831.mha
c2840,c2840,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2840.mha
c2842,c2842,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2842.mha
c2849,c2849,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2849.mha
c2854,c2854,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2854.mha
c2857,c2857,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2857.mha
c2858,c2858,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2858.mha
c2859,c2859,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2859.mha
c2862,c2862,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2862.mha
c2865,c2865,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2865.mha
c2871,c2871,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2871.mha
c2872,c2872,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2872.mha
c2876,c2876,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2876.mha
c2881,c2881,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2881.mha
c2882,c2882,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2882.mha
c2885,c2885,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2885.mha
c2886,c2886,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2886.mha
c2888,c2888,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2888.mha
c2894,c2894,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2894.mha
c2895,c2895,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2895.mha
c2901,c2901,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2901.mha
c2905,c2905,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2905.mha
c2911,c2911,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2911.mha
c2912,c2912,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2912.mha
c2913,c2913,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2913.mha
c2914,c2914,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2914.mha
c2917,c2917,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2917.mha
c2921,c2921,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2921.mha
c2932,c2932,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2932.mha
c2934,c2934,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2934.mha
c2939,c2939,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2939.mha
c2942,c2942,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2942.mha
c2943,c2943,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2943.mha
c2944,c2944,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2944.mha
c2946,c2946,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2946.mha
c2947,c2947,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2947.mha
c2955,c2955,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2955.mha
c2961,c2961,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2961.mha
c2965,c2965,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2965.mha
c2967,c2967,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2967.mha
c2971,c2971,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2971.mha
c2996,c2996,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2996.mha
c2998,c2998,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c2998.mha
c3003,c3003,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3003.mha
c3004,c3004,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3004.mha
c3006,c3006,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3006.mha
c3011,c3011,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3011.mha
c3015,c3015,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3015.mha
c3020,c3020,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3020.mha
c3025,c3025,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3025.mha
c3034,c3034,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3034.mha
c3045,c3045,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3045.mha
c3051,c3051,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3051.mha
c3053,c3053,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3053.mha
c3055,c3055,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3055.mha
c3057,c3057,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3057.mha
c3058,c3058,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3058.mha
c3066,c3066,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3066.mha
c3071,c3071,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3071.mha
c3074,c3074,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3074.mha
c3078,c3078,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3078.mha
c3082,c3082,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3082.mha
c3086,c3086,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3086.mha
c3089,c3089,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3089.mha
c3091,c3091,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3091.mha
c3092,c3092,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3092.mha
c3095,c3095,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3095.mha
c3096,c3096,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3096.mha
c3107,c3107,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3107.mha
c3108,c3108,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3108.mha
c3114,c3114,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3114.mha
c3127,c3127,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3127.mha
c3130,c3130,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3130.mha
c3135,c3135,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3135.mha
c3139,c3139,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3139.mha
c3141,c3141,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3141.mha
c3145,c3145,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3145.mha
c3148,c3148,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3148.mha
c3153,c3153,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3153.mha
c3159,c3159,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3159.mha
c3163,c3163,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3163.mha
c3164,c3164,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3164.mha
c3166,c3166,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3166.mha
c3170,c3170,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3170.mha
c3171,c3171,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3171.mha
c3174,c3174,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3174.mha
c3176,c3176,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3176.mha
c3181,c3181,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3181.mha
c3182,c3182,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3182.mha
c3184,c3184,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3184.mha
c3187,c3187,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3187.mha
c3189,c3189,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3189.mha
c3194,c3194,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3194.mha
c3205,c3205,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3205.mha
c3208,c3208,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3208.mha
c3213,c3213,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3213.mha
c3216,c3216,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3216.mha
c3221,c3221,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3221.mha
c3223,c3223,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3223.mha
c3226,c3226,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3226.mha
c3229,c3229,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3229.mha
c3234,c3234,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3234.mha
c3238,c3238,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3238.mha
c3240,c3240,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3240.mha
c3244,c3244,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3244.mha
c3252,c3252,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3252.mha
c3254,c3254,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3254.mha
c3261,c3261,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3261.mha
c3262,c3262,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3262.mha
c3267,c3267,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3267.mha
c3269,c3269,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3269.mha
c3271,c3271,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3271.mha
c3272,c3272,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3272.mha
c3273,c3273,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3273.mha
c3275,c3275,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3275.mha
c3278,c3278,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3278.mha
c3279,c3279,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3279.mha
c3282,c3282,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3282.mha
c3283,c3283,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3283.mha
c3287,c3287,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3287.mha
c3289,c3289,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3289.mha
c3295,c3295,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3295.mha
c3305,c3305,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3305.mha
c3306,c3306,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3306.mha
c3307,c3307,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3307.mha
c3318,c3318,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3318.mha
c3323,c3323,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3323.mha
c3327,c3327,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3327.mha
c3329,c3329,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3329.mha
c3330,c3330,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3330.mha
c3332,c3332,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3332.mha
c3335,c3335,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3335.mha
c3336,c3336,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3336.mha
c3337,c3337,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3337.mha
c3338,c3338,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3338.mha
c3339,c3339,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3339.mha
c3349,c3349,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3349.mha
c3351,c3351,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3351.mha
c3353,c3353,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3353.mha
c3358,c3358,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3358.mha
c3359,c3359,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3359.mha
c3361,c3361,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3361.mha
c3368,c3368,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3368.mha
c3374,c3374,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3374.mha
c3380,c3380,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3380.mha
c3382,c3382,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3382.mha
c3383,c3383,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3383.mha
c3384,c3384,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3384.mha
c3387,c3387,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3387.mha
c3388,c3388,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3388.mha
c3390,c3390,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3390.mha
c3395,c3395,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3395.mha
c3396,c3396,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3396.mha
c3397,c3397,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3397.mha
c3399,c3399,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3399.mha
c3404,c3404,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3404.mha
c3408,c3408,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3408.mha
c3416,c3416,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3416.mha
c3420,c3420,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c3420.mha
